Country,Year,HPI,HPIgrowth,Inflation_Rate,GDP,GDP_Growth_Rate,Total_Refugees,Total_Asylum,Totaldisplaced,Displacedgrowth,Population,HPI_Growth,Rugees_Growth,Refugees_per_1000,Housing_Supply
Portugal,2019,141.88,9.958924281174916,0.338178410046034,240115970063.01923,2.745684716195541,2375,1057,3432,54.94356659142212,10286263,9.958924281174916,11.502347417840376,0.23089046041307715,5.3
Portugal,2020,154.33,8.775021144629276,-0.0124383299575305,229618773422.5765,-8.20463206255478,2405,1154,3559,3.7004662004662006,10297081,8.775021144629276,1.263157894736842,0.23356133646030366,5.6
Portugal,2021,168.84,9.401930927233842,1.26565719069044,256055879091.13928,5.5587575230543536,2651,2162,4813,35.23461646529924,10361831,9.401930927233842,10.22869022869023,0.25584281388106017,6.2
Portugal,2022,190.17,12.633262260127923,7.83269124233323,256898675068.92706,6.98584193827881,59777,968,60745,1162.1026386868896,10434332,12.633262260127923,2154.8849490758203,5.728876558652725,6.6
Portugal,2023,205.76,8.197928169532526,4.31128191898672,289114289663.54236,2.5262811080676357,62807,1267,64074,5.480286443328669,10578174,8.197928169532526,5.068839185639962,5.937414151062367,6.7
Romania,2010,119.54,-7.534034653465342,6.09141668601891,170064350671.8273,-3.905811573029723,1019,372,1391,-4.464285714285714,20246871,-41.90318818040435,-98.37756937920933,0.05032876438043192,NA
Romania,2011,104.83,-12.305504433662378,5.7892532881588,192623977894.17334,4.495589099463132,1003,751,1754,26.096333572969087,20147528,-12.305504433662378,-1.5701668302257115,0.04978278228475473,NA
Romania,2012,99.51,-5.074883144138122,3.33492267693442,179117323107.08725,1.9036169679960295,1263,21,1284,-26.795895096921324,20058035,-5.074883144138122,25.922233300099702,0.06296728468167494,NA
Romania,2013,99.26,-0.2512310320570797,3.9847123554813,189798603751.23538,0.27877187747023413,1747,121,1868,45.482866043613704,19983693,-0.2512310320570797,38.32145684877276,0.08742127893978356,NA
Romania,2014,97.22,-2.055208543219833,1.06830987684298,199722319675.74106,4.116001092678317,2171,325,2496,33.61884368308351,19908979,-2.055208543219833,24.270177447052088,0.10904627505006662,NA
Romania,2015,100,2.859493931289859,-0.594156437495203,177885131240.31528,3.157036054385401,2581,408,2989,19.751602564102562,19815616,2.859493931289859,18.88530631045601,0.1302508082514316,8
Romania,2016,105.95,5.950000000000003,-1.54479666813897,185290759248.84393,2.8599325230208876,2880,72,2952,-1.2378721980595517,19702267,5.950000000000003,11.584657109647424,0.14617607202257488,9
Romania,2017,112.36,6.050023596035863,1.3390212110439,210147385855.41934,8.195478266412607,3911,1514,5425,83.77371273712737,19588715,6.050023596035863,35.798611111111114,0.19965577119275052,9.8
Romania,2018,118.62,5.571377714489147,4.62548443137779,243468683030.3401,6.120930007146001,4134,1476,5610,3.410138248847926,19473970,5.571377714489147,5.7018665302991565,0.2122833710845811,10.8
Romania,2019,122.69,3.43112459956162,3.82785432599438,251677082534.49512,3.9232638496349352,3860,916,4776,-14.866310160427807,19371648,3.43112459956162,-6.627963231736817,0.19926027976556254,11.1
Romania,2020,128.44,4.686608525552205,2.63107311184743,252033792712.14456,-3.67438440910189,3581,2242,5823,21.92211055276382,19265250,4.686608525552205,-7.227979274611399,0.1858787194560154,10.5
Romania,2021,134.09,4.398941139831833,5.05232876096582,286578196368.29675,5.545709625905104,4200,1504,5704,-2.04362012708226,19122059,4.398941139831833,17.285674392627758,0.21964161913735336,12.1
Romania,2022,143.7,7.166828249683037,13.7954887432521,296354358293.4749,3.965307663117173,105621,1172,106793,1772.2475455820477,19048502,7.166828249683037,2414.785714285714,5.544845468688298,11.4
Romania,2023,148.43,3.29157967988867,10.3971874764996,350775856415.1892,2.404271779128095,87487,1068,88555,-17.077898364124987,19059479,3.29157967988867,-17.16893420815936,4.590209417581666,8.7
Slovenia,2010,117.21,0.12813941568425719,1.80117022137134,47793117240.90009,1.1121374155134873,315,112,427,18.94150417827298,2048583,-21.033483797076073,-99.63994650633808,0.1537648218305043,NA
Slovenia,2011,120.39,2.7130790888149536,1.8028517194191,51199194599.30944,0.6554399117825369,134,93,227,-46.8384074941452,2052843,2.7130790888149536,-57.460317460317455,0.06527532792327519,NA
Slovenia,2012,112.09,-6.8942603206246345,2.59741386039003,46167053954.33673,-2.9155386026986037,169,93,262,15.418502202643172,2057159,-6.8942603206246345,26.119402985074625,0.08215213311173322,NA
Slovenia,2013,106.21,-5.245784637344999,1.76920085881907,47867056858.88915,-0.8237772383204884,202,5,207,-20.99236641221374,2059953,-5.245784637344999,19.526627218934912,0.09806048972962005,NA
Slovenia,2014,99.2,-6.600131814330093,0.19934382657075,49514466379.605705,2.7628316431637074,251,61,312,50.72463768115942,2061980,-6.600131814330093,24.257425742574256,0.12172765982211273,NA
Slovenia,2015,100,0.8064516129032229,-0.525552285820877,42709468274.81365,2.393308724360736,284,92,376,20.51282051282051,2063531,0.8064516129032229,13.147410358565736,0.1376281722930259,0.6
Slovenia,2016,103.25,3.25,-0.054999541670474,44290685824.0682,3.0344139541518445,454,309,763,102.92553191489363,2065042,3.25,59.859154929577464,0.21985025001912795,0.6
Slovenia,2017,111.79,8.271186440677972,1.42910743319306,48153200134.66126,5.174404539564435,611,264,875,14.678899082568808,2066388,8.271186440677972,34.58149779735683,0.2956850310783841,0.7
Slovenia,2018,121.55,8.730655693711414,1.7386086198818,53689067639.91761,4.379081716129221,746,245,991,13.257142857142856,2073894,8.730655693711414,22.0949263502455,0.3597098019474476,0.8
Slovenia,2019,129.69,6.696832579185521,1.63052260754344,53909922735.54501,3.505251668401627,741,308,1049,5.852674066599395,2088385,6.696832579185521,-0.6702412868632708,0.35481963335304556,0.7
Slovenia,2020,135.66,4.603284755956511,-0.05485681576061,53384760135.15813,-4.0849981529781445,823,277,1100,4.861773117254528,2102419,4.603284755956511,11.06612685560054,0.39145384435738073,0.8
Slovenia,2021,151.32,11.543564794338785,1.91706506089259,61529280461.09203,8.389650320944611,839,572,1411,28.272727272727273,2108079,11.543564794338785,1.9441069258809234,0.3979926748475745,0.9
Slovenia,2022,173.65,14.756806767116053,8.83369886749452,59927702746.28428,2.6992375568737543,8705,495,9200,552.0198440822112,2112076,14.756806767116053,937.544696066746,4.121537293165587,1.1
Slovenia,2023,186.22,7.238698531528934,7.44687717385838,69148468417.32083,2.112591843189989,10525,1143,11668,26.82608695652174,2120461,7.238698531528934,20.907524411257896,4.963543304970004,1
Slovakia,2010,97.06,-3.729418766117825,0.957018132975143,91112160800.76685,6.7905821401505335,451,267,718,12.012480499219969,5391428,-47.87885296960584,-95.71496437054631,0.08365130722324401,NA
Slovakia,2011,95.6,-1.5042241912219327,3.9192859914629,99705104723.43405,2.5624245585508874,535,185,720,0.2785515320334262,5398384,-1.5042241912219327,18.625277161862527,0.09910373178343741,NA
Slovakia,2012,92.94,-2.7824267782426744,3.6061026352289,94724394278.05197,1.5691711562839856,650,194,844,17.22222222222222,5407579,-2.7824267782426744,21.49532710280374,0.12020166510743532,NA
Slovakia,2013,93.69,0.8069722401549387,1.40047368963025,99134277850.34184,0.7033236347383252,691,200,891,5.568720379146919,5413393,0.8069722401549387,6.3076923076923075,0.12764637631149264,NA
Slovakia,2014,94.96,1.355534208560141,-0.0761653295419871,101713075598.86238,2.7079506235519375,791,220,1011,13.468013468013467,5418649,1.355534208560141,14.47178002894356,0.14597734601373882,NA
Slovakia,2015,100,5.307497893850049,-0.325219777427673,89178548717.33238,5.176879510370895,816,173,989,-2.1760633036597428,5423801,5.307497893850049,3.16055625790139,0.15044799763118152,2
Slovakia,2016,106.67,6.670000000000003,-0.520010196278266,90347173228.63564,1.9478190258231223,980,38,1018,2.932254802831143,5430798,6.670000000000003,20.098039215686274,0.18045230185324515,2.3
Slovakia,2017,112.91,5.849817193212707,1.31194588223228,95978130734.97664,2.874732255388963,912,26,938,-7.858546168958743,5439232,5.849817193212707,-6.938775510204081,0.16767072998540972,2.2
Slovakia,2018,121.32,7.448410238242846,2.51403712883812,106611673364.83679,4.062120369830183,938,17,955,1.812366737739872,5446771,7.448410238242846,2.850877192982456,0.17221212347645973,2.4
Slovakia,2019,132.4,9.13287174414772,2.66456133425431,105843498304.09395,2.2758991816033642,965,5,970,1.5706806282722512,5454147,9.13287174414772,2.878464818763326,0.17692959137331649,2.4
Slovakia,2020,145.02,9.531722054380667,1.93694126694223,107732602896.44077,-2.585512529131904,1006,44,1050,8.24742268041237,5458827,9.531722054380667,4.248704663212435,0.18428867593715645,2.2
Slovakia,2021,154.27,6.378430561301888,3.14960629921268,120592216208.38567,5.726988540118924,1046,43,1089,3.7142857142857144,5447247,6.378430561301888,3.9761431411530817,0.19202360384979789,2.6
Slovakia,2022,175.41,13.703247552991499,12.7741463637611,115928615553.28644,0.4496738750815723,96563,104,96667,8776.675849403122,5431752,13.703247552991499,9131.644359464628,17.777505305838705,2.3
Slovakia,2023,175.08,-0.18813066529843459,10.5319476645211,132908336234.29451,1.3783372720944413,126866,92,126958,31.335409188244178,5426740,-0.18813066529843459,31.38158507917111,23.37793961015269,2
Finland,2010,93.88,6.307326463594149,1.18413523154646,249429613683.3338,3.1682877232525755,8721,2075,10796,-3.7017215235037018,5363352,-46.378798263650914,-93.12581779200102,1.626035359976373,NA
Finland,2011,96.87,3.1849169152109176,3.41680754255211,275126915515.56476,2.3903947262183607,9170,2262,11432,5.8910707669507225,5388272,3.1849169152109176,5.148492145396171,1.7018443018466773,NA
Finland,2012,99.21,2.4156085475379263,2.80833622561574,257443384492.9688,-1.5228402849933218,9910,1867,11777,3.0178446466060183,5413971,2.4156085475379263,8.069792802617231,1.830449405805831,NA
Finland,2013,100.35,1.1490777139401276,1.4782861568881,270268036626.27527,-0.9797410280686307,11242,1504,12746,8.22790184257451,5438972,1.1490777139401276,13.440968718466195,2.066934707514582,NA
Finland,2014,100,-0.34877927254608304,1.04119621178439,273478528954.901,-0.47806831857901955,11783,1734,13517,6.04895653538365,5461512,-0.34877927254608304,4.812310976694539,2.157461157276593,NA
Finland,2015,100,0,-0.207928839905268,233210733506.24988,0.46650351789539,12692,24340,37032,173.9661167418806,5479531,0,7.714503946363404,2.3162566285326243,3.1
Finland,2016,101.29,1.2900000000000063,0.356684500891695,238777818792.60757,2.571934231559723,18402,5559,23961,-35.296500324044075,5495303,1.2900000000000063,44.988969429561934,3.3486779527898642,3.5
Finland,2017,102.39,1.0859907197156622,0.754015047084346,253846138440.00043,3.3033701611332162,20793,3101,23894,-0.2796210508743375,5508214,1.0859907197156622,12.99315291816107,3.774907801330885,4.1
Finland,2018,103.34,0.9278249829084898,1.08382098409305,273869255596.07825,1.192977729885044,22287,3264,25551,6.934795346111995,5515525,0.9278249829084898,7.185110373683451,4.040775810099673,3.7
Finland,2019,103.77,0.41610218695567314,1.02409392963431,267014821129.41135,1.3497384382612267,23458,8308,31766,24.323901217173496,5521606,0.41610218695567314,5.254184053484094,4.248401642565588,3.4
Finland,2020,105.6,1.7635154668979458,0.290554555653239,270000311606.22644,-2.491036209772389,23428,6316,29744,-6.3652962286721655,5529543,1.7635154668979458,-0.12788814050643704,4.236878165157591,3.6
Finland,2021,110.45,4.592803030303038,2.19457432340007,294223210496.1193,2.7347134858954263,24078,2408,26486,-10.95346960731576,5541017,4.592803030303038,2.774457913607649,4.345411681646167,4
Finland,2022,111.75,1.1770031688546827,7.12350773301402,280241515774.3201,1.4500480727209037,69553,6046,75599,185.43003851091143,5556106,1.1770031688546827,188.86535426530443,12.518299686867024,3.3
Finland,2023,105.41,-5.673378076062643,6.25064322154763,295532341254.90717,-1.1639628152219785,89869,7410,97279,28.677628010952528,5583911,-5.673378076062643,29.209379897344473,16.094275141562964,2
Sweden,2010,73.97,7.875164065918049,1.15798802715628,492753255885.71826,5.750735843227247,82620,18606,101226,0.9453718662119309,9378126,-29.826392182904847,-8.066185225161068,8.809862439468183,NA
Sweden,2011,75.87,2.5686088954981825,2.9611507382214,570541353128.7235,3.163910481452035,86603,18106,104709,3.4408156007349895,9449213,2.5686088954981825,4.820866618252239,9.16510189790409,NA
Sweden,2012,76.83,1.2653222617635347,0.888377506923638,549742183874.3553,-0.41446572107088286,92869,22830,115699,10.495754901679893,9519374,1.2653222617635347,7.235315173839243,9.755788563407636,NA
Sweden,2013,80.79,5.1542366263178545,-0.0442929701485858,584128116410.29,1.1377164979708567,114172,27705,141877,22.62595182326554,9600379,5.1542366263178545,22.93876320408317,11.892447162763053,NA
Sweden,2014,88.4,9.419482609233814,-0.179638494114635,577730245154.1624,2.2957638087283954,142197,56748,198945,40.22357394080788,9696110,9.419482609233814,24.54629856707424,14.665365801336824,NA
Sweden,2015,100,13.12217194570135,-0.0467847449832812,501698263620.6632,4.410140675793414,169516,157017,326533,64.13229787127095,9799186,13.12217194570135,19.212079017138194,17.2989878955252,6.5
Sweden,2016,108.24,8.239999999999995,0.984269244577992,514218206628.3252,2.3497408043253927,230158,83040,313198,-4.083813887110951,9923085,8.239999999999995,35.77361429009651,23.19419817526505,7.9
Sweden,2017,115.43,6.642645971914275,1.79449904665589,536083940228.68365,1.8251560149471686,240954,51588,292542,-6.595188985881135,10057698,6.642645971914275,4.690690742880978,23.95717190951647,8.4
Sweden,2018,114.35,-0.9356319847526747,1.95353530127028,551312498430.1636,1.9029645884077269,248210,37892,286102,-2.20139330420931,10175214,-0.9356319847526747,3.0113631647534387,24.393590149553614,7
Sweden,2019,117.19,2.4836029733275065,1.78415097403835,532169294165.9397,2.5496478525304838,253787,28006,281793,-1.5061062138677814,10278887,2.4836029733275065,2.246887716046896,24.690124524182433,6.3
Sweden,2020,122.11,4.198310436044032,0.497367318853572,545147614972.1406,-2.005337503537632,248372,18603,266975,-5.258469869727069,10353442,4.198310436044032,-2.1336790300527606,23.989316789527578,7.4
Sweden,2021,134.46,10.113831791008113,2.16319736447153,637186904843.6361,5.937508573074396,240854,13954,254808,-4.557355557636482,10415811,10.113831791008113,-3.0269112460341745,23.123883488285262,9
Sweden,2022,139.25,3.56239773910456,8.36929098869189,579895717343.956,1.459288507572694,277726,14469,292195,14.672616244387932,10486941,3.56239773910456,15.308859308958954,26.48303256402415,7.1
Sweden,2023,131.93,-5.256732495511665,8.54862489748902,584960475767.3202,-0.31067018472589325,237632,11271,248903,-14.816133061825152,10536632,-5.256732495511665,-14.43653096937269,22.55293721940749,3.5
Iceland,2010,72.02,-3.0425417339795437,5.39673113167477,13751161917.739773,-2.8327749154085495,72,25,97,53.96825396825397,318041,-45.41044493291898,-99.9697010503636,0.22638590621963833,NA
Iceland,2011,75.36,4.637600666481538,4.0010266434312,15221622925.931889,1.8457791562421733,55,56,111,14.432989690721648,319014,4.637600666481538,-23.61111111111111,0.17240622668597616,NA
Iceland,2012,80.57,6.913481953290862,5.18589988750698,14751508133.544277,1.0636366074376298,55,87,142,27.927927927927925,320716,6.913481953290862,0,0.17149128824255727,NA
Iceland,2013,85.21,5.758967357577263,3.87227923748249,16125060515.31174,4.55246032015107,72,267,339,138.73239436619718,323764,5.758967357577263,30.909090909090907,0.2223842057795184,NA
Iceland,2014,92.39,8.426241051519783,2.04461481539333,17867662177.89113,1.6872150175064178,93,210,303,-10.619469026548673,327386,8.426241051519783,29.166666666666668,0.2840683474552974,NA
Iceland,2015,100,8.23682216690118,1.63305558181326,17517210519.091156,4.436663719371722,170,159,329,8.58085808580858,330815,8.23682216690118,82.79569892473118,0.5138823813914122,NA
Iceland,2016,109.77,9.769999999999996,1.69692761997751,20793168030.952427,6.303687106501755,245,324,569,72.94832826747721,335439,9.769999999999996,44.11764705882353,0.7303861506861158,NA
Iceland,2017,131.2,19.522638243600248,1.76041559180596,24728285177.460316,4.194948829083756,361,327,688,20.913884007029875,343400,19.522638243600248,47.3469387755102,1.0512521840419335,NA
Iceland,2018,142.01,8.239329268292686,2.68291768267392,26260850582.06868,4.889172994865447,549,437,986,43.31395348837209,352721,8.239329268292686,52.07756232686981,1.5564709784787412,NA
Iceland,2019,148.29,4.422223787057251,3.01397179156053,24681343649.29519,1.8611779429387383,894,365,1259,27.687626774847867,360563,4.422223787057251,62.841530054644814,2.479455740050976,NA
Iceland,2020,157.79,6.406365904646301,2.84792401518665,21629953194.065945,-6.940453094890344,1460,181,1641,30.341540905480542,366463,6.406365904646301,63.31096196868009,3.9840311300185833,NA
Iceland,2021,177.57,12.535648646935801,4.44423970189739,25825287184.381817,5.254209753178543,1830,306,2136,30.16453382084095,372520,12.535648646935801,25.34246575342466,4.912487920111672,NA
Iceland,2022,214.84,20.988905783634628,8.3087551155892,28770206626.556374,8.992507612691497,5240,981,6221,191.24531835205994,382003,20.988905783634628,186.33879781420765,13.717169760446907,NA
Iceland,2023,231.57,7.787190467324516,8.73630299937298,31325116556.38074,5.03717943960838,8715,2850,11565,85.90258800835878,393349,7.787190467324516,66.31679389312977,22.155897180366544,NA
Norway,2010,75.77,8.258322617516791,2.41890639481001,431052143940.4382,0.7870518454954407,40245,12443,52688,-3.195105370496261,4889252,-67.27987217687956,361.7900172117039,8.231320455562527,NA
Norway,2011,81.95,8.156262372970842,1.28495158809152,501360549669.4038,1.1056560273372753,40671,11114,51785,-1.713862739143638,4953088,8.156262372970842,1.0585165859112935,8.211241148955965,NA
Norway,2012,87.48,6.748017083587554,0.696864111498362,512777309840.997,2.717959266789819,42805,9317,52122,0.6507675967944385,5018573,6.748017083587554,5.246981878980109,8.529316999075235,NA
Norway,2013,91.24,4.298125285779596,2.12048620353112,526014468085.1064,1.0161908240927175,46088,6311,52399,0.5314454548942865,5079623,4.298125285779596,7.669664758789861,9.073114284268733,NA
Norway,2014,93.74,2.740026304252521,2.04170286707211,501736471832.84814,2.0481319985508435,47025,7148,54173,3.3855607931449074,5137232,2.740026304252521,2.033067175837528,9.153762181657358,NA
Norway,2015,100,6.678045658203548,2.17113665389527,388159512245.53046,1.8573397264330254,50377,25274,75651,39.64705665183763,5188607,6.678045658203548,7.1281233386496545,9.709157004953353,4.7
Norway,2016,107.88,7.8799999999999955,3.54999999999998,370956547619.0476,1.1647242349728515,59512,7505,67017,-11.412935717968036,5234519,7.8799999999999955,18.133275105703,11.369143946177289,5.2
Norway,2017,113.75,5.441230997404528,1.87510059552554,401745275035.26074,2.4637462851014647,59230,2952,62182,-7.214587343509855,5276968,5.441230997404528,-0.47385401263610705,11.224248469954716,5.3
Norway,2018,115.53,1.564835164835166,2.76483134528788,439788625883.79956,0.828900664137592,57004,2246,59250,-4.715190891254704,5311916,1.564835164835166,-3.758230626371771,10.731344396259278,4.7
Norway,2019,120.18,4.024928589976634,2.16773003305402,408742840909.0909,1.123777874367974,53882,1507,55389,-6.516455696202532,5347896,4.024928589976634,-5.476808645007368,10.075364218002743,4.6
Norway,2020,126.11,4.934265268763515,1.28658490708005,367633418886.62726,-1.2781717845225984,49653,1083,50736,-8.400584953691165,5379475,4.934265268763515,-7.848632196280763,9.230082861245753,4.4
Norway,2021,137.66,9.158671001506619,3.48388055266678,503367986030.26776,3.9086867768941715,46042,1268,47310,-6.752601702932829,5408320,9.158671001506619,-7.272470948381769,8.51317969350926,4.8
Norway,2022,145.71,5.84774081069302,5.76412317852272,593726965415.6191,3.005635160762978,75311,3313,78624,66.18896639188333,5457127,5.84774081069302,63.57021849615568,13.800485127064112,4.4
Norway,2023,147.63,1.317685814288647,5.51784987104659,485310823603.662,0.4796472460118224,103606,4967,108573,38.091422466422465,5519594,1.317685814288647,37.57087278086866,18.770583488568178,3.1
Turkiye,2010,NA,NA,8.56644420552976,776967266305.5303,8.427104322761906,10025,6699,16724,2.5508952661270543,73142150,NA,-90.3239194641237,0.13706187198489517,NA
Turkiye,2011,NA,NA,6.471879671151,838785289694.35,11.200110583350352,14457,10936,25393,51.83568524276488,74223629,NA,44.20947630922693,0.1947762484100582,NA
Turkiye,2012,NA,NA,8.89156996512163,880555885492.2687,4.788492711080082,267063,23785,290848,1045.3865238451542,75175827,NA,1747.291969288234,3.5525116338261236,NA
Turkiye,2013,NA,NA,7.49309030547693,957799120008.3204,8.48581699653026,609931,52448,662379,127.74060677742325,76147624,NA,128.38468825707793,8.009849394644277,NA
Turkiye,2014,NA,NA,8.85457271364324,938934609296.9657,4.939715161365797,1587365,106357,1693722,155.70285289841615,77181884,NA,160.25320896953917,20.566549010386943,NA
Turkiye,2015,NA,NA,7.67085364845877,864313810469.0094,6.0844869044366305,2541348,212368,2753716,62.58370618082543,78218479,NA,60.09852806380385,32.49037864824756,NA
Turkiye,2016,NA,NA,7.7751341532833,869682881593.0414,3.323084208457459,2869419,245926,3115345,13.132400000581033,79277962,NA,12.909330009113273,36.19440923569655,NA
Turkiye,2017,NA,NA,11.1443110840765,858988492853.742,7.5019974891749115,3480350,308838,3789188,21.62980344071042,80312698,NA,21.29110457552557,43.33499043949439,NA
Turkiye,2018,NA,NA,16.3324638988928,778972108040.6018,3.0131703931214986,3681688,311699,3993387,5.388990992265361,81407204,NA,5.784992888646257,45.2255797902112,NA
Turkiye,2019,NA,NA,15.1768215720022,761005915750.9254,0.8185145267266734,3579531,328257,3907788,-2.1435187724104874,82579440,NA,-2.7747326769677385,43.346515791339826,NA
Turkiye,2020,NA,NA,12.2789574462574,720338490327.2477,1.8598730397646221,3652362,322188,3974550,1.7084345414848503,83384680,NA,2.0346520256424654,43.8013553568833,NA
Turkiye,2021,NA,NA,19.5964926913324,819865223976.115,11.439395692656575,3759817,304970,4064787,2.2703702305921425,84147318,NA,2.942068721556078,44.681364651455674,NA
Turkiye,2022,NA,NA,72.3088359891207,907118434653.5048,5.53342787492781,3568259,272336,3840595,-5.515467354131963,84979913,NA,-5.094875628255311,41.9894404928374,NA
Turkiye,2023,NA,NA,53.8594087593315,1118252964260.773,5.1111681848870205,3251127,222069,3473196,-9.566200028901772,85325965,NA,-8.887583552651307,38.102434587174024,NA
